EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
510422201,JAMIE BENSON SPORTS SCHOLARSHIP FOUNDATION,% JAMIE BENSON SPORTS SCHOLARSHIP F,80 DAWES AVE,AUBURN,ME,04210-4015,0,3,3,1000,200312,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,B82,DAVID W GRUND
510434407,FRIENDS OF SOUTHPORT MEMORIAL LIBRARY,% JEAN HAWLEY,PO BOX 4,SOUTHPORT,ME,04576-0004,0,3,3,1000,200303,1,15,0,1,1,201812,0,0,2,0,12,0,0,0,B117,
510514579,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% SUSAN TURCOTTE,CITY OF LEWISTON 27 PINE ST,LEWISTON,ME,04240-0000,1381,5,9,3000,195708,0,0,263264279,5,1,201712,0,0,2,0,12,0,0,0,,L3855ME LEWISTON ME TECH & PROF EMP
510537096,OTIS HISTORICAL SOCIETY,% JOAN E TATE,6 TATE RD,OTIS,ME,04605-7601,0,3,3,2000,201508,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,A80,
510552671,GARCELON HOUSE,% SCOTT PFEIFFER,193 WARD HILL RD,TROY,ME,04987-3202,0,3,3,2000,200703,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,S32,
510590108,UNION AREA CHAMBER OF COMMERCE,,PO BOX 603,UNION,ME,04862-0603,0,6,3,1000,200702,2,0,0,1,1,201803,0,0,2,0,3,0,0,0,S41,
510597251,VINALHAVEN FIREFIGHTERS ASSOCIATION INC,% JOHN HILDINGS,56 WEST MAIN ST,VINALHAVEN,ME,04863-0000,0,3,3,1000,200807,1,16,0,1,1,201812,0,0,2,0,12,0,0,0,M24,
510609804,INTERNATIONAL MARITIME LIBRARY,% JON B JOHANSEN,PO BOX 710,WINTERPORT,ME,04496-0710,0,3,3,2000,200709,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,B70,
510613859,FRIENDS OF RICHARDSON,% JOHNMPREBLE,PO BOX 71,ANDOVER,ME,04216-0071,0,3,3,1000,201008,1,16,0,1,1,201806,0,0,2,0,6,0,0,0,C32,
510628910,RED EAGLE FOUNDATION,% ERVIN ROCKWELL,PO BOX 845,GREENVILLE,ME,04441-0845,0,3,3,1000,200908,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,N68,
510644350,CRUSADER SCHOLARSHIP TR,% WILLIAM J SMITH,PO BOX 7,VAN BUREN,ME,04785-0007,0,3,3,2000,200910,1,15,0,2,1,201806,0,0,2,0,6,0,0,0,B82,
510645443,RAINBOWS END INC,% JOAN HOWARD,57 MILL CREEK RD,ORRINGTON,ME,04474-3646,0,13,3,1000,200803,1,0,0,1,1,201712,0,0,2,0,12,0,0,0,Y50,
510670765,BRUNSWICK AREA CITIZENS FOR A SAFE ENVIRONMENT,% EDMUND E BENEDIKT,PO BOX 245,BRUNSWICK,ME,04011-0245,0,3,3,2000,200902,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,C20,BACSE
510677462,LOVE OF GODS KINGDOM OUTREACH MINISTRIES INC,% FELIX TAHA,39 BONNYBRIAR RD APT 2,S PORTLAND,ME,04106-6300,0,3,3,1700,201604,1,16,0,1,1,201806,0,0,2,0,6,0,0,0,X99,
521053557,AMERICAN FISHERIES SOCIETY,% JOHN MCGEE,17 GODFREY DR STE 1,ORONO,ME,04473-3698,2378,3,9,1280,197211,1,16,350059000,5,1,201812,0,0,2,0,12,0,0,0,,ATLANTIC INTERNATIONAL CHAPTER
521232333,REGISTRY OF INTERPRETERS FOR THE DEAF,% KARLA DOOUCETE,PO BOX 8182,PORTLAND,ME,04104-8182,3163,3,9,1000,198104,1,15,161000000,1,1,201712,0,0,2,0,12,0,0,0,,MAINE RID
521236524,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,% ALLECIA REID,4800 MAYFLOWER HL,WATERVILLE,ME,04901-8848,1400,3,9,2000,195712,1,16,59036000,5,1,201806,0,0,2,0,6,0,0,0,,COLBY COLLEGE
521287187,LITTLE LEAGUE BASEBALL INC,% CHRIS DONLIN,24 BAYVIEW RD,FRIENDSHIP,ME,04547-4263,3158,3,9,1000,196701,1,15,0,5,1,201809,0,0,2,0,9,0,0,0,,2190206 MEDOMAK VALLEY LL
521287196,LITTLE LEAGUE BASEBALL INC,% DALE DUFF,138 MAPLE ST,BANGOR,ME,04401-4032,3158,3,9,1000,196701,1,15,321059000,1,1,201709,0,0,2,0,9,0,0,0,,2190302 BANGOR EAST LL
521319904,AROOSTOOK COUNTY ASSOCIATION OF INDEPENDENT INSURANCE AGENT,% PATTI LUNN,40 NORTH STREET,PRESQUE ISLE,ME,04769-2287,0,6,3,1000,199607,2,0,123000000,5,1,201805,0,0,2,0,5,0,0,0,,
521491931,TROUT UNLIMITED,% ORMAN HINES,339 SEBASCO ROAD,SEBASCO ESTATES,ME,04562-0000,2266,3,9,1200,197203,1,15,59000000,5,1,201809,0,0,2,0,9,0,0,0,,329 MERRYMEETING BAY
521491987,TROUT UNLIMITED,% DANA HOLT,3 OSBORNE CT,FAIRFIELD,ME,04937-1415,2266,3,9,1200,197203,1,15,59000000,5,1,201809,0,0,2,0,9,0,0,0,,355 KENNEBEC VALLEY
521538345,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,% JOEL KING,25 TRACY COVE CIR,ROME,ME,04963-3609,1400,3,9,2000,195712,1,16,59036000,5,1,201806,0,0,2,0,6,0,0,0,,UNIVERSITY OF MAINE AT FARMINGTON
521538347,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,% BILL THORNTON,96 FALMOUTH ST,PORTLAND,ME,04103-4864,1400,3,9,2000,195712,1,16,59036000,5,1,201806,0,0,2,0,6,0,0,0,,UNIVERSITY OF SOUTHERN MAINE
521561086,KNIGHTS OF COLUMBUS,% ANDREW LITCHER,492 OCEAN AVE,PORTLAND,ME,04103-4936,188,8,9,1000,194010,1,0,36000000,5,1,201712,0,0,2,0,12,0,0,0,,337 FR SEBASTIAN RASLE ASSEMBLY
521649281,WESSERUNSETT ARTS COUNCIL INC 83 MAIN ST,% ADAM CICHOCKI,PO BOX 94,SKOWHEGAN,ME,04976-0094,0,3,3,1000,199403,1,15,90000000,1,1,201712,0,0,2,0,12,0,0,0,,
521701580,ASIS INTERNATIONAL INC,% JAMES FRASER,PO BOX 456,BASS HARBOR,ME,04653-0456,3110,6,9,1000,197808,2,0,200000000,5,1,201712,0,0,2,0,12,0,0,0,,131 MAINE CHAPTER
521766027,TROUT UNLIMITED,% DON C ABBOTT,112 BAYVIEW ST,CAMDEN,ME,04843-2238,2266,3,9,1200,197203,1,15,350059000,5,1,201809,0,0,2,0,9,0,0,0,,MAINE COUNCIL
521845243,US LACROSSE INC,% KEVIN COLLEY,73 EDGEWOOD CIR,WELLS,ME,04090-4959,3570,3,9,1000,199203,1,15,65207059,1,1,201812,0,0,2,0,12,0,0,0,N70,THE MAINE CHAPTER OF US LACROSSE
521849781,SWEET ADELINES INTERNATIONAL,% DEBRA J NICHOLS,18 FAIRTURN ACRES,OXFORD,ME,04270-6653,1321,3,9,2000,195510,1,16,89090000,1,1,201804,0,0,2,0,4,0,0,0,,MOLLYOCKETT
521959320,ASSOCIATION FOR PERSONS IN SUPPORTE D EMPLOYMENT,% GAYLA DWYER,11 SOUTH RD,READFIELD,ME,04355-3336,3376,6,9,1200,199308,2,0,205000000,1,1,201709,0,0,2,0,9,0,0,0,,MAINE CHAPTER
521985971,FRIENDS OF COTE DIVOIRE INC,% TAYLOR KAY,170 MUSSEY ST,S PORTLAND,ME,04106-3815,0,3,3,1000,199908,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,,
522012783,LAKE AVENUE ROAD ASSOCIATION,% CHRISTINE WELCH,30 LAKE AVE,GRAY,ME,04039-9792,0,4,3,3000,199705,2,0,915000000,1,1,201712,0,0,2,0,12,0,0,0,,
522027892,WOMEN IN NEED INC,% SHALOM ODOKARA,10A GLECKLER RD,PORTLAND,ME,04103-3430,0,3,3,1000,199712,1,16,994560000,1,1,201712,0,0,2,0,12,0,0,0,K30,WINI
522148264,SEAWORD XPEDITIONS AND EDUCTION FOUNDATION INC,% DAVID JOURDAN,PO BOX 7689,CAPE PORPOISE,ME,04014-7689,0,3,3,2100,199911,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,B822,
522174747,UNIVERSITY OF MAINE SYSTEM INC,% STACY SUITTER,472 JACKINS SETTLEMENT RD,HODGDON,ME,04730-4332,5930,3,9,2000,201308,1,15,0,1,1,201806,0,0,2,0,6,0,0,0,,WILD MUSTANGS 4-H CLUB
522401876,FAIRCLIFF COMMUNITY CENTER ASSOCIATION,% LAURA BURNS,125 JOHN ROBERTS ROAD,SOUTH PORTLAND,ME,04106-3295,0,3,3,1000,200303,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,P20,
522415825,TRENTON HISTORICAL SOCIETY,% PETER LAZAS,BOX 132 1007 BAR HARBOR ROAD,TRENTON,ME,04605-6016,0,3,3,1000,201606,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,A54,
522439124,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% DORIS BROWN,PO BOX 267,ACTON,ME,04001-0267,239,4,9,3000,194012,2,0,911520000,5,1,201806,0,0,2,0,6,0,0,0,,78139 ACTON SHAPLEIGH
522442111,WEATHERBEE PARENT-TEACHER ORGAIZATION,% PETER WITT,22 MAIN RD N,HAMPDEN,ME,04444-1306,0,3,2,2000,200406,1,15,0,5,1,201804,0,0,2,0,4,0,0,0,,
526049954,EASTERN PLANT BOARD,%,28 STATE HOUSE STA,AUGUSTA,ME,04333-0028,0,5,3,2000,196504,2,0,161180350,5,1,201712,0,0,2,0,12,0,0,0,,
541667618,ADEN RELIEF SERVICES,% ALI M MOHAMED,PO BOX 302,LEWISTON,ME,04243-0302,0,3,3,1000,199402,1,15,994560000,1,1,201712,0,0,2,0,12,0,0,0,,
542050338,FRIENDS OF SWAZILAND,% SCOTT LEWIS,96 STONYBROOK RD,CAPE ELIZ,ME,04107-1430,0,3,3,1200,200303,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,G81,
542074449,INTERNATIONAL ASSOCIATION OF CLAN MACINNES INC,% KARAL PERRY,14 JAKES LN,DEXTER,ME,04930-2194,0,3,3,2000,200810,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,B99,
542076187,FRIENDS OF ST GEORGE,% ANITA SIEGENTHALER SECRETARY,PO BOX 472,TENANTS HBR,ME,04860-0472,0,3,3,2000,200309,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,C60,
542079187,WILDLIFE ALLIANCE OF MAINE,% DARYL DEJOY,615 BACK RIDGE RD,PENOBSCOT,ME,04476-3239,0,3,3,1000,200704,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,B60,
542080731,MAINE LOBSTER BOAT RACING ASSOCIATION,% JON B JOHANSEN,PO BOX 710,WINTERPORT,ME,04496-0710,0,7,3,1000,200307,2,0,0,1,1,201712,0,0,2,0,12,0,0,0,N50,
542104407,METIS EASTERN TRIBAL SOCIETY OF MAINE,% ROBERT BRAWN,13 LOMBARD HILL RD,LIMERICK,ME,04048-3025,0,3,3,1000,200609,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,A80,
542124171,TOMMYS FERAL FELINE FRIENDS,% NORMAND BLAIS,PO BOX 274,GREENE,ME,04236-0274,0,3,3,1000,201110,1,15,0,1,1,201612,0,0,2,0,12,0,0,0,D20,
542125105,AROOSTOOK COUNTY GENEALOGICAL,% EDWIN M BULLARD,PO BOX 142,CARIBOU,ME,04736-0142,0,3,3,1000,201407,1,16,0,2,1,201809,0,0,2,0,9,0,0,0,A80,
542191359,SOUTHERN MAINE REGIONAL WATER COUNCIL,% GUY HODGDON,17 STATE RD,KITTERY,ME,03904-1535,0,6,3,1000,201103,2,0,0,1,1,201812,0,0,2,0,12,0,0,0,S40,
550769084,EDGEBROOK INC,% PAUL K MATTESON,243 FICKETT RD,POWNAL,ME,04069-6157,0,3,3,2000,200103,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,F60,
550810393,FALMOUTH MAINE MIDDLE SCHOOL PTO,% TREASURER,52 WOODVILLE RD,FALMOUTH,ME,04105-1106,0,3,3,1000,200503,1,16,0,0,1,201706,0,0,2,0,6,0,0,0,B112,FALMOUTH MIDDLE SCHOOL
550812965,SOUTHPORT MEMORIAL LIBRARY AIDES,% JEAN HAWLEY,PO BOX 148,SOUTHPORT,ME,04576-0148,0,3,3,1000,200403,1,16,0,1,1,201708,0,0,2,0,8,0,0,0,B117,
550823560,WOMEN OF THE MAINE OUTDOORS,% NANCY WEEKS,PO BOX 482,BELGRADE,ME,04917-0482,0,3,3,1200,200309,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,T30,
550824023,INDEPENDENT ORDER OF ODD FELLOWS,% CARROLL B LEONE,36 LEONE WAY,LEBANON,ME,04027-4462,28,8,9,1000,0,0,0,0,5,1,201612,0,0,2,0,12,0,0,0,,12 CANTON SENTER PM
550842424,MASONS ON A MISSION,% PATRICK MANLEY,15 NELSON RIDGE RD S,WASHINGTON,ME,04574-3617,0,3,3,1000,201408,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,P99,
550847939,ST STEPHENS ASSOCIATION FOR CHRISTIAN EDUCATION MAINE INC,% ROBERT CHEATLEY,PO BOX 987,CALAIS,ME,04619-0987,0,3,3,2000,201507,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,B12,
550853043,VAJRA VIDYA PORTLAND,% KEVIN R HEFFERNAN,60 BANGS SHORE RD,ORRS ISLAND,ME,04066-2405,0,3,3,2700,201302,1,10,0,1,1,201712,0,0,6,0,12,0,0,0,X50,
550853362,BRICK CHURCH FOR THE PERFORMING ARTS,% ROSE MCKENZIE,CHRISTIAN HILL RD,LOVELL,ME,04051-0000,0,3,3,1200,200411,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,A61,
550867183,FALMOUTH ELEMENTARY PTO,% CHRISTOPHER MILLER,52 WOODVILLE RD,FALMOUTH,ME,04105-1106,0,3,3,1200,200609,1,16,0,1,1,201607,0,0,2,0,7,0,0,0,B122,
550871556,AMERICAN IRIS SOCIETY,% LINDA CORAPI,154 PORT RD,KENNEBUNK,ME,04043-7728,3686,3,9,2000,200102,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,,1 REGION OF AMERICAN IRIS SOCIETY
550889115,BOOTHBAY REGION EDUCATION ASSOCIATION,% NORMAND LHEUREUX,236 TOWNSEND AVE,BOOTHBAY HBR,ME,04538-1839,0,5,3,1000,201501,2,0,0,5,1,201808,0,0,2,0,8,0,0,0,J40,
550900420,SUNSHINE CLUB OF DEXTER MAINE INC,% ALICE ROBIEHAUD,345 DOVER RD,DEXTER,ME,04930-2551,0,3,3,1000,201612,1,15,0,1,1,201812,0,0,2,0,12,0,0,0,W12,
550902677,MOOSEHEAD REGION FUTURES CORPORATION,% WENDY WEIGER,PO BOX 164,GREENVLLE JCT,ME,04442-0164,0,3,3,1200,200812,1,15,0,1,1,201812,0,0,2,0,12,0,0,0,C34,
550910380,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,% NINA EDULJEE,278 WHITES BRIDGE RD 461 ALFOND HAL,STANDISH,ME,04084-5236,1400,3,9,2000,195712,1,16,59036000,5,1,201806,0,0,2,0,6,0,0,0,,SAINT JOSEPHS COLLEGE OF MAINE
562121655,STEWARDS OF THE EARTH INC,% ROBERT JONES,2079 COASTAL RD,BROOKSVILLE,ME,04617-3505,0,3,3,1200,200007,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,C19,
562281871,PREVENT EUTHANASIA THROUGH STERILIZATION PETS,% SUE I SLATE,PO BOX 912,GUILFORD,ME,04443-0912,0,3,3,4000,201401,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,D20,
562285463,MAINE LIGHTHOUSE CORPORATION,% KATHLEEN MILLER,PO BOX 600,MOUNT DESERT,ME,04660-0600,0,3,3,1000,200211,1,15,0,1,1,201809,0,0,2,0,9,0,0,0,F20,
562289502,CHARACTER COUNTS IN MAINE,% JOHN CUSHING,PO BOX 2289,S PORTLAND,ME,04116-2289,0,3,3,1200,200302,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,P30,
562299878,MINNEHATTA FIRE COMPANY,% MICHAEL A MARTIN,PO BOX 69,NOBLEBORO,ME,04555-0069,0,3,3,1000,201711,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,M24,
562300183,GRAMPA FOOD PANTRY INC,% SUSAN JODREY BYAM,163 MAIN ST,MEXICO,ME,04257-1412,0,3,3,1000,200306,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,P60,
562315397,THE UNITED STATE PONY CLUBS INC,% ROBBIN BREON,36 S MCINTYRE RD,HODGDON,ME,04730-4027,3887,3,9,1200,200209,1,15,0,5,1,201712,0,0,2,0,12,0,0,0,,MEDUXNEKEAG RIVER PONY CLUB
562322709,MAINE ASSOCIATION OF SCHOOL PSYCHOLOGY,% MARY MCLENNAN,PO BOX 852,KENNEBUNK,ME,04043-0852,0,6,3,2000,200406,2,0,0,5,1,201712,0,0,2,0,12,0,0,0,S41,
562344604,BROWNVILLE BROWNVILLE JUNCTION HISTORICAL SOCIETY,,PO BOX 794,BROWNVILLE,ME,04414-0794,0,3,3,2000,201708,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,A54,
562373645,ARMENIAN CULTURAL ASSOCIATION OF MAINE,% GERARD KILADJIAN,42 RIVERS EDGE DR,PORTLAND,ME,04102-1957,0,3,3,2100,200404,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,A23,
562418882,STATEWIDE INDEPENDENT LIVING COUNCIL,% JENNIE WARNER,PO BOX 10542,PORTLAND,ME,04104-0542,0,3,3,1000,200401,1,15,0,1,1,201809,0,0,2,0,9,0,0,0,P82,
562460250,FRIENDS OF THE THOMASTON PUBLIC LIBRARY,% JEFFREY CARTY,60 MAIN ST,THOMASTON,ME,04861-3611,0,3,3,1000,200410,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,B117,
562471438,CARIBOU HIGH SCHOOL MUSIC BUILDING FUND,% BRANDON J BOUCHARD,PO BOX 825,CARIBOU,ME,04736-0825,0,3,3,1000,200501,1,15,0,1,1,201806,0,0,2,0,6,0,0,0,A68,
562487102,RICHMOND FIREMANS RELIEF ASSOCIATION,% DOUGLAS RIOUX,26 GARDINER ST,RICHMOND,ME,04357-1336,0,4,3,1000,201407,2,0,0,5,1,201812,0,0,2,0,12,0,0,0,M24,
562495112,ROCKY MOUNTAIN TRAIL RIDERS,% JAMES REINZO,81 LITTLEFIELD RD,GREENFLD TWP,ME,04418-7221,0,4,3,1000,200805,2,0,0,1,1,201802,0,0,2,0,2,0,0,0,N50,
562515666,FIRST LIGHT UNITED PENTECOSTAL CHURCH,% PHILLIP TARR,PO BOX 646,DIXFIELD,ME,04224-0646,1411,3,9,7000,0,0,10,0,5,1,201712,0,0,6,0,12,0,0,0,,
562521110,HOULTON COMMUNITY ARTS CENTER COUNCIL,% KEVIN MANIA,PO BOX 836,HOULTON,ME,04730-0836,0,3,3,1200,200601,1,15,0,1,1,201512,0,0,2,0,12,0,0,0,A40,
562569542,DEM CORPS,% ALLEN SICARD,PO BOX 711,SACO,ME,04072-0711,0,4,3,1000,200702,2,0,0,1,1,201712,0,0,2,0,12,0,0,0,R99,
562585669,BANGOR AREA STORM WATER GROUP INC,% PATRICK DECKER,59 MAIN ST,ORONO,ME,04473-4001,0,3,3,1000,200904,1,15,0,1,1,201806,0,0,2,0,6,0,0,0,C990,
562604858,DOBERMAN PINSCHER CLUB OF AMERICA,% KATHY FARLEY,300 BEECH RIDGE RD,SCARBOROUGH,ME,04074-9109,2193,7,9,1000,0,0,0,0,5,1,201809,0,0,2,0,9,0,0,0,,PINE TREE STATE DPC
562651733,YORK COUNTY CHIEFS ASSOCIATION,% DAVID CLUFF,1 SUMMER ST,KENNEBUNK,ME,04043-6641,0,3,3,3000,200810,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,J99,
562663504,HOME AT LAST INC,% DONALD F SPROUL,PO BOX 4666,AUGUSTA,ME,04330-1666,0,3,3,1000,200801,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,L20,
562672793,AMERICANS WHO TELL THE TRUTH,,46 BRIDGE RD,BROOKSVILLE,ME,04617-3823,0,3,3,2000,200808,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,A25,
571137592,PATRONS OF HUSBANDRY MAINE STATE GRANGE,% BARBARA BEKIER,73 LINCOLN ST,DEXTER,ME,04930-1260,453,8,9,1000,194107,0,0,230000000,5,1,201709,0,0,2,0,9,0,0,0,,590 WAYSIDE
571147016,KNIGHTS OF COLUMBUS,% LEO ARSENAULT,PO BOX 446,RUMFORD,ME,04276-0446,188,8,9,1000,194010,2,0,36029265,5,1,201712,0,0,2,0,12,0,0,0,,FATHER AMROSE J BARRY ASSEMBLY 355
571157496,BLUE HILL GARDEN CLUB INC,% STOCKING & CROTTEAU LLC,PO BOX 1118,BLUE HILL,ME,04614-1118,0,3,3,1000,200409,1,15,0,1,1,201812,0,0,2,0,12,0,0,0,C42,
571166377,HARALD SAEVERUD MUSIC PROGRAM-PBSO,% TROND SAEVERUD,PO BOX 114,EASTPORT,ME,04631-0114,0,3,3,1000,200403,1,15,0,1,1,201709,0,0,2,0,9,0,0,0,A68,
571171776,HEALTHY ISLAND PROJECT,% ANNE DOUGLAS,43 SCHOOL ST,STONINGTON,ME,04681-0000,0,3,3,1000,200402,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,E70,
571197348,FARWELL SCHOOL PTA,,84-110 FARWELL ST,LEWISTON,ME,04240-0000,0,3,3,1200,201203,1,16,59035000,5,1,201806,0,0,2,0,6,0,0,0,B94,
571217036,ENSPA CORPORATION,% VICTOR RODRIGUEZ,PO BOX 6324,SCARBOROUGH,ME,04070-6324,0,3,3,1200,200602,1,15,0,1,1,201812,0,0,2,0,12,0,0,0,B82,
571237785,YARMOUTH ALMUNNI ASSOCIATION,% YARMOUTH HIGH SCHOOL,286 W ELM ST,YARMOUTH,ME,04096-7906,0,3,3,2000,200702,1,15,0,1,1,201806,0,0,2,0,6,0,0,0,B82,
571237933,KIDCARE AMERICA LINCOLN MAINE,% SONIA NOBLE,PO BOX 116,LINCOLN,ME,04457-0116,0,3,3,2000,200803,1,15,0,1,1,201512,0,0,2,0,12,0,0,0,P33,
581402289,NALS INC,% VAFIADES BROUNTA,PO BOX 9,SKOWHEGAN,ME,04976-0009,1377,6,9,1000,199510,2,0,200000000,1,1,201804,0,0,2,0,4,0,0,0,,NALS OF MAINE
581784328,INDEPENDENT ORDER OF ODD FELLOWS,% DANNER CURTIS,PO BOX 231,BLUE HILL,ME,04614-0231,28,8,9,1000,196205,1,0,36000000,5,1,201606,0,0,2,0,12,0,0,0,,79 BLUE HILL LODGE
581784340,INDEPENDENT ORDER OF ODD FELLOWS,% DEXTER LEE,PO BOX 372,SWANS ISLAND,ME,04685-0372,28,8,9,1000,196205,1,0,36000000,5,1,201609,0,0,2,0,12,0,0,0,,150 HANCOCK LODGE
581784363,INDEPENDENT ORDER OF ODD FELLOWS,% HOWARD MORANAG,PO BOX 361,N VASSALBORO,ME,04962-0361,28,8,9,1000,196205,1,0,36000000,5,1,201506,0,0,2,0,12,0,0,0,,24 CANTON HALIFAX PM
581784377,INDEPENDENT ORDER OF ODD FELLOWS,% ERNESTINE MACMILLAN,28 DOCTOR MANN ROAD,SKOWHEGAN,ME,04976-0000,28,8,9,1000,196205,1,0,36000000,5,1,201512,0,0,2,0,12,0,0,0,,26 SOMERSET LAPM
582040051,PSI CHI THE NATIONAL HONOR SOCIETY IN PSYCHOLOGY,% THANE FREMOUW,301 LITTLE HALL,ORONO,ME,04469-0001,1400,3,9,2000,195712,1,16,59036000,5,1,201806,0,0,2,0,6,0,0,0,,UNIVERSITY OF MAINE
582072226,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,% DAVID W DEMERCHANT,32 SOLAR DR,CARIBOU,ME,04736-2136,1599,5,9,3000,196310,2,0,264480279,5,1,201712,0,0,2,0,12,0,0,0,,2132
582072236,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,% MARTHA A BARKSDALE,24 ORCHARD ST,ROCKLAND,ME,04841-2207,1599,5,9,3000,196310,2,0,264480279,5,1,201712,0,0,2,0,12,0,0,0,,2169
582109228,LIFE CHANGING MINISTRIES OF HAITI INC,% MARK A COTTON,3 OAK HILL RD,OTISFIELD,ME,04270-7214,0,3,3,1000,199408,1,15,6000000,1,1,201812,0,0,2,0,12,0,0,0,Q330,
582572316,L E T S INTERNATIONAL INC,% LETS INTERNATIONAL INC,324 GORDEN RD,READFIELD,ME,04355-3018,0,3,3,1000,200108,1,16,0,1,1,201612,0,0,2,0,12,0,0,0,I60,
593776113,FRIENDS OF THE RUMFORD PUBLIC,% CAROLYN F BENNETT,58 RUMFORD AVE,RUMFORD,ME,04276-0000,0,3,3,1200,201408,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,T12,
593782973,SANFORD ART ASSOCIATION,% NAHDIA LORDEN,PO BOX 388,SANFORD,ME,04073-0388,0,3,3,1000,200709,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,A200,
593791756,WORLD AWAKE INC,% A WORLD ALLIANCE OF INTERFAITH CL,55 STONEGATE RD,CAPE ELIZ,ME,04107-1636,0,6,3,2000,200612,2,0,0,1,1,201712,0,0,2,0,12,0,0,0,X03,
593793986,KNIGHTS OF COLUMBUS,% IVAN LAZURE,440 WEBBER AVE,LEWISTON,ME,04240-4917,188,8,9,1000,0,0,0,0,5,1,201712,0,0,2,0,12,0,0,0,,2870 MSGR FELIX MARTIN ASSEMBLY
593823002,BASEL BURWELL FOUNDATION,% KALI MCCARTHY,55 HIGH ST,BELFAST,ME,04915-6245,0,3,3,1000,200611,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,A116,
593840438,TOOTHAKER POND ASSOCIATION,% ADRIENNE ROLLO,57 E SHORE DR,NEW VINEYARD,ME,04956-3529,0,4,3,1000,200806,2,0,0,1,1,201712,0,0,2,0,12,0,0,0,C32,
611454478,FRIENDS OF TAUNTON BAY,% DOUG KIMMEL,PO BOX 411,HANCOCK,ME,04640-0411,0,3,3,1200,200403,1,15,0,1,1,201707,0,0,2,0,7,0,0,0,C27,
611455008,NATIONAL DEATH ROW ASSISTANCE NETWORK OF CURE,% CLAUDIA WHITMAN,6 TOLMAN RD,PEAKS ISLAND,ME,04108-1057,0,3,3,1000,200403,1,15,0,1,1,201712,0,0,2,0,12,0,0,0,I43,
611494006,AROOSTOOK YOUTH BASKETBALL LEAGUE,% GHENT HOLDSWORTH,PO BOX 1783,PRESQUE ISLE,ME,04769-1783,0,3,3,1200,200801,1,15,0,1,1,201812,0,0,2,0,12,0,0,0,N62,
611520364,THE ANNA INSTITUTE,% ANNA JENNINGS,21 OCEAN ST,ROCKLAND,ME,04841-3517,0,3,3,1000,200707,1,16,0,1,1,201812,0,0,2,0,12,0,0,0,F70,
611526085,SCARBOROUGH BASEBALL BOOSTERS,% JOSEPH CARION,PO BOX 6417,SCARBOROUGH,ME,04070-6417,0,3,3,1000,200904,1,16,0,1,1,201712,0,0,2,0,12,0,0,0,N63,
