,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,area_title,industry_title
1191,41000,5,511110,58,0,1996,A,,125,4714,121854822,0,0,497,25851,,0.94,0.91,0.88,0.0,0.0,0.97,0.97,,4,3.3,-40,-0.8,3958732,3.4,0,0.0,0,0.0,20,4.2,1053,4.2,Oregon,NAICS 511110 Newspaper publishers
1192,42000,5,511110,58,0,1996,A,,337,22565,634922445,0,0,541,28138,,0.91,1.23,1.22,0.0,0.0,0.99,0.99,,-1,-0.3,-721,-3.1,12717679,2.0,0,0.0,0,0.0,27,5.3,1417,5.3,Pennsylvania,NAICS 511110 Newspaper publishers
1193,44000,5,511110,58,0,1996,A,,43,2266,105506770,0,0,895,46566,,1.05,1.47,2.56,0.0,0.0,1.74,1.74,,0,0.0,-172,-7.1,7585423,7.7,0,0.0,0,0.0,123,15.9,6397,15.9,Rhode Island,NAICS 511110 Newspaper publishers
1194,45000,5,511110,58,0,1996,A,,104,4546,115363901,0,0,488,25377,,0.86,0.78,0.83,0.0,0.0,1.07,1.07,,-1,-1.0,33,0.7,-1725820,-1.5,0,0.0,0,0.0,-11,-2.2,-568,-2.2,South Carolina,NAICS 511110 Newspaper publishers
1195,46000,5,511110,58,0,1996,A,,108,1689,27861350,0,0,317,16493,,3.2,1.43,1.16,0.0,0.0,0.81,0.81,,-1,-0.9,-20,-1.2,861767,3.2,0,0.0,0,0.0,13,4.3,694,4.4,South Dakota,NAICS 511110 Newspaper publishers
1196,47000,5,511110,58,0,1996,A,,178,8315,182611259,0,0,422,21961,,1.13,0.95,0.82,0.0,0.0,0.86,0.86,,0,0.0,-95,-1.1,6598924,3.7,0,0.0,0,0.0,20,5.0,1033,4.9,Tennessee,NAICS 511110 Newspaper publishers
1197,48000,5,511110,58,0,1996,A,,634,21333,595321906,0,0,537,27907,,1.11,0.74,0.75,0.0,0.0,1.01,1.01,,10,1.6,-444,-2.0,15579337,2.7,0,0.0,0,0.0,25,4.9,1285,4.8,Texas,NAICS 511110 Newspaper publishers
1198,49000,5,511110,58,0,1996,A,,53,2159,42627247,0,0,380,19741,,0.72,0.66,0.54,0.0,0.0,0.82,0.82,,0,0.0,55,2.6,3219979,8.2,0,0.0,0,0.0,20,5.6,1013,5.4,Utah,NAICS 511110 Newspaper publishers
1199,50000,5,511110,58,0,1996,A,,53,1438,26577700,0,0,355,18477,,1.8,1.5,1.15,0.0,0.0,0.77,0.77,,1,1.9,-26,-1.8,723636,2.8,0,0.0,0,0.0,15,4.4,815,4.6,Vermont,NAICS 511110 Newspaper publishers
1200,51000,5,511110,58,0,1996,A,,206,10293,328345828,0,0,613,31899,,0.89,0.94,1.09,0.0,0.0,1.16,1.16,,11,5.6,-150,-1.4,25759509,8.5,0,0.0,0,0.0,56,10.1,2923,10.1,Virginia,NAICS 511110 Newspaper publishers
1201,53000,5,511110,58,0,1996,A,,220,9597,248864114,0,0,499,25932,,0.94,1.13,1.03,0.0,0.0,0.91,0.91,,1,0.5,647,7.2,27704660,12.5,0,0.0,0,0.0,24,5.1,1222,4.9,Washington,NAICS 511110 Newspaper publishers
1202,54000,5,511110,58,0,1996,A,,93,3067,54176288,0,0,340,17666,,1.56,1.31,0.97,0.0,0.0,0.74,0.75,,1,1.1,-3,-0.1,1168055,2.2,0,0.0,0,0.0,8,2.4,402,2.3,West Virginia,NAICS 511110 Newspaper publishers
1203,55000,5,511110,58,0,1996,A,,232,11512,237033284,0,0,396,20590,,1.29,1.29,1.04,0.0,0.0,0.8,0.8,,4,1.8,-315,-2.7,-959473,-0.4,0,0.0,0,0.0,9,2.3,468,2.3,Wisconsin,NAICS 511110 Newspaper publishers
1204,56000,5,511110,58,0,1996,A,,46,1068,21101920,0,0,380,19765,,1.85,1.41,1.24,0.0,0.0,0.88,0.88,,-3,-6.1,-21,-1.9,735252,3.6,0,0.0,0,0.0,20,5.6,1054,5.6,Wyoming,NAICS 511110 Newspaper publishers
1205,1000,5,511110,58,0,1995,A,,136,4581,109485998,0,0,460,23900,,1.01,0.71,0.71,0.0,0.0,1.0,1.0,,1,0.7,154,3.5,5150815,4.9,0,0.0,0,0.0,7,1.5,334,1.4,Alabama,NAICS 511110 Newspaper publishers
1206,2000,5,511110,58,0,1995,A,,32,1090,27443115,0,0,484,25168,,1.36,1.16,0.91,0.0,0.0,0.79,0.79,,2,6.7,29,2.7,928138,3.5,0,0.0,0,0.0,3,0.6,175,0.7,Alaska,NAICS 511110 Newspaper publishers
1207,4000,5,511110,58,0,1995,A,,123,6218,172071278,0,0,532,27675,,0.9,0.93,1.05,0.0,0.0,1.13,1.13,,8,7.0,192,3.2,7237344,4.4,0,0.0,0,0.0,6,1.1,321,1.2,Arizona,NAICS 511110 Newspaper publishers
1208,5000,5,511110,58,0,1995,A,,136,3596,64645568,0,0,346,17976,,1.52,0.94,0.8,0.0,0.0,0.85,0.85,,1,0.7,129,3.7,3935200,6.5,0,0.0,0,0.0,9,2.7,463,2.6,Arkansas,NAICS 511110 Newspaper publishers
1209,6000,5,511110,58,0,1995,A,,759,39930,1168670093,0,0,563,29268,,0.6,0.85,0.83,0.0,0.0,0.97,0.97,,26,3.5,-722,-1.8,9283791,0.8,0,0.0,0,0.0,15,2.7,748,2.6,California,NAICS 511110 Newspaper publishers
1210,8000,5,511110,58,0,1995,A,,182,6855,186298904,0,0,523,27176,,1.14,1.03,1.05,0.0,0.0,1.02,1.02,,12,7.1,245,3.7,10592133,6.0,0,0.0,0,0.0,12,2.3,592,2.2,Colorado,NAICS 511110 Newspaper publishers
1211,9000,5,511110,58,0,1995,A,,115,6983,200348450,0,0,552,28693,,0.83,1.23,1.03,0.0,0.0,0.84,0.84,,0,0.0,-61,-0.9,12697043,6.8,0,0.0,0,0.0,40,7.8,2055,7.7,Connecticut,NAICS 511110 Newspaper publishers
1212,10000,5,511110,58,0,1995,A,,16,1186,30053646,0,0,487,25342,,0.6,0.9,0.8,0.0,0.0,0.89,0.89,,0,0.0,42,3.7,1501795,5.3,0,0.0,0,0.0,7,1.5,390,1.6,Delaware,NAICS 511110 Newspaper publishers
1213,12000,5,511110,58,0,1995,A,,301,25907,730132165,0,0,542,28183,,0.59,1.17,1.37,0.0,0.0,1.17,1.17,,-8,-2.6,309,1.2,46957882,6.9,0,0.0,0,0.0,29,5.7,1495,5.6,Florida,NAICS 511110 Newspaper publishers
1214,13000,5,511110,58,0,1995,A,,239,13063,322736647,0,0,475,24706,,0.96,1.06,1.02,0.0,0.0,0.96,0.96,,3,1.3,1867,16.7,23120262,7.7,0,0.0,0,0.0,-40,-7.8,-2056,-7.7,Georgia,NAICS 511110 Newspaper publishers
1215,15000,5,511110,58,0,1995,A,,38,1731,63362460,0,0,704,36615,,0.9,0.88,1.22,0.0,0.0,1.39,1.39,,2,5.6,9,0.5,1118542,1.8,0,0.0,0,0.0,9,1.3,463,1.3,Hawaii,NAICS 511110 Newspaper publishers
1216,16000,5,511110,58,0,1995,A,,67,1943,36083849,0,0,357,18570,,1.3,1.1,0.92,0.0,0.0,0.83,0.83,,0,0.0,101,5.5,2568448,7.7,0,0.0,0,0.0,7,2.0,371,2.0,Idaho,NAICS 511110 Newspaper publishers
1217,17000,5,511110,58,0,1995,A,,396,18914,558884589,0,0,568,29549,,1.04,0.94,0.93,0.0,0.0,0.99,1.0,,11,2.9,-149,-0.8,28985701,5.5,0,0.0,0,0.0,33,6.2,1752,6.3,Illinois,NAICS 511110 Newspaper publishers
1218,18000,5,511110,58,0,1995,A,,215,9341,195815615,0,0,403,20962,,1.12,0.93,0.78,0.0,0.0,0.84,0.84,,2,0.9,28,0.3,6200148,3.3,0,0.0,0,0.0,11,2.8,602,3.0,Indiana,NAICS 511110 Newspaper publishers
1219,19000,5,511110,58,0,1995,A,,315,6824,124902839,0,0,352,18305,,2.77,1.41,1.15,0.0,0.0,0.82,0.82,,5,1.6,58,0.9,4947646,4.1,0,0.0,0,0.0,11,3.2,575,3.2,Iowa,NAICS 511110 Newspaper publishers
1220,20000,5,511110,58,0,1995,A,,201,4338,92244625,0,0,409,21266,,2.0,1.01,0.93,0.0,0.0,0.92,0.92,,-4,-2.0,-55,-1.3,5273712,6.1,0,0.0,0,0.0,28,7.3,1469,7.4,Kansas,NAICS 511110 Newspaper publishers
1221,21000,5,511110,58,0,1995,A,,176,5076,117604537,0,0,446,23171,,1.42,0.87,0.88,0.0,0.0,1.01,1.01,,9,5.4,29,0.6,4940728,4.4,0,0.0,0,0.0,17,4.0,850,3.8,Kentucky,NAICS 511110 Newspaper publishers
1222,22000,5,511110,58,0,1995,A,,117,4679,115994117,0,0,477,24792,,0.85,0.74,0.78,0.0,0.0,1.06,1.06,,-1,-0.8,77,1.7,3811604,3.4,0,0.0,0,0.0,8,1.7,414,1.7,Louisiana,NAICS 511110 Newspaper publishers
1223,23000,5,511110,58,0,1995,A,,84,2842,66124351,0,0,447,23267,,1.59,1.46,1.51,0.0,0.0,1.03,1.03,,0,0.0,99,3.6,3010520,4.8,0,0.0,0,0.0,4,0.9,254,1.1,Maine,NAICS 511110 Newspaper publishers
1224,24000,5,511110,58,0,1995,A,,84,5485,174259016,0,0,611,31772,,0.46,0.7,0.77,0.0,0.0,1.11,1.11,,9,12.0,-81,-1.5,12477069,7.7,0,0.0,0,0.0,52,9.3,2706,9.3,Maryland,NAICS 511110 Newspaper publishers
1225,25000,5,511110,58,0,1995,A,,203,13003,423890746,0,0,627,32599,,0.91,1.21,1.25,0.0,0.0,1.03,1.03,,2,1.0,121,0.9,8910225,2.1,0,0.0,0,0.0,8,1.3,386,1.2,Massachusetts,NAICS 511110 Newspaper publishers
1226,26000,5,511110,58,0,1995,A,,270,13470,370730903,0,0,529,27524,,0.94,0.87,0.8,0.0,0.0,0.92,0.92,,10,3.8,-352,-2.5,-12574191,-3.3,0,0.0,0,0.0,-4,-0.8,-208,-0.8,Michigan,NAICS 511110 Newspaper publishers
1227,27000,5,511110,58,0,1995,A,,330,12499,262695185,0,0,404,21017,,1.85,1.47,1.16,0.0,0.0,0.79,0.79,,-3,-0.9,-182,-1.4,6691695,2.6,0,0.0,0,0.0,16,4.1,829,4.1,Minnesota,NAICS 511110 Newspaper publishers
1228,28000,5,511110,58,0,1995,A,,107,2855,55873723,0,0,376,19569,,1.35,0.74,0.7,0.0,0.0,0.95,0.95,,3,2.9,16,0.6,2974647,5.6,0,0.0,0,0.0,18,5.0,938,5.0,Mississippi,NAICS 511110 Newspaper publishers
1229,29000,5,511110,58,0,1995,A,,316,8867,230027863,0,0,499,25943,,1.58,0.98,1.02,0.0,0.0,1.03,1.03,,4,1.3,99,1.1,8016669,3.6,0,0.0,0,0.0,12,2.5,622,2.5,Missouri,NAICS 511110 Newspaper publishers
1230,30000,5,511110,58,0,1995,A,,85,1829,33403249,0,0,351,18264,,1.95,1.47,1.33,0.0,0.0,0.91,0.91,,2,2.4,58,3.3,2115963,6.8,0,0.0,0,0.0,11,3.2,596,3.4,Montana,NAICS 511110 Newspaper publishers
1231,31000,5,511110,58,0,1995,A,,149,3931,81392717,0,0,398,20704,,2.33,1.34,1.27,0.0,0.0,0.95,0.95,,0,0.0,12,0.3,3911260,5.0,0,0.0,0,0.0,18,4.7,935,4.7,Nebraska,NAICS 511110 Newspaper publishers
1232,32000,5,511110,58,0,1995,A,,51,1750,43363045,0,0,477,24780,,0.97,0.61,0.58,0.0,0.0,0.95,0.95,,2,4.1,13,0.7,-2095825,-4.6,0,0.0,0,0.0,-26,-5.2,-1387,-5.3,Nevada,NAICS 511110 Newspaper publishers
1233,33000,5,511110,58,0,1995,A,,70,2343,53874931,0,0,442,22991,,1.35,1.21,1.07,0.0,0.0,0.89,0.89,,5,7.7,102,4.6,3446692,6.8,0,0.0,0,0.0,9,2.1,486,2.2,New Hampshire,NAICS 511110 Newspaper publishers
1234,34000,5,511110,58,0,1995,A,,168,16168,558393796,0,0,664,34538,,0.56,1.24,0.89,0.0,0.0,0.72,0.72,,0,0.0,309,1.9,35255697,6.7,0,0.0,0,0.0,30,4.7,1551,4.7,New Jersey,NAICS 511110 Newspaper publishers
1235,35000,5,511110,58,0,1995,A,,63,2220,47298521,0,0,410,21309,,1.02,0.91,0.86,0.0,0.0,0.95,0.95,,2,3.3,2,0.1,1311877,2.9,0,0.0,0,0.0,11,2.8,575,2.8,New Mexico,NAICS 511110 Newspaper publishers
1236,36000,5,511110,58,0,1995,A,,486,31052,1311622620,0,0,812,42240,,0.74,1.09,1.35,0.0,0.0,1.24,1.24,,5,1.0,-1134,-3.5,65971498,5.3,0,0.0,0,0.0,68,9.1,3538,9.1,New York,NAICS 511110 Newspaper publishers
1237,37000,5,511110,58,0,1995,A,,204,10273,240662786,0,0,451,23428,,0.85,0.81,0.8,0.0,0.0,0.98,0.98,,-1,-0.5,-4,0.0,16317088,7.3,0,0.0,0,0.0,31,7.4,1598,7.3,North Carolina,NAICS 511110 Newspaper publishers
1238,38000,5,511110,58,0,1995,A,,77,1591,28876378,0,0,349,18150,,2.61,1.53,1.39,0.0,0.0,0.91,0.91,,0,0.0,-6,-0.4,1380245,5.0,0,0.0,0,0.0,18,5.4,934,5.4,North Dakota,NAICS 511110 Newspaper publishers
1239,39000,5,511110,58,0,1995,A,,333,17437,482996365,0,0,533,27700,,0.95,0.93,0.98,0.0,0.0,1.06,1.06,,2,0.6,88,0.5,16605412,3.6,0,0.0,0,0.0,16,3.1,816,3.0,Ohio,NAICS 511110 Newspaper publishers
1240,40000,5,511110,58,0,1995,A,,176,4583,91010727,0,0,382,19860,,1.58,0.97,0.87,0.0,0.0,0.9,0.9,,-6,-3.3,0,0.0,2045656,2.3,0,0.0,0,0.0,9,2.4,447,2.3,Oklahoma,NAICS 511110 Newspaper publishers
1241,41000,5,511110,58,0,1995,A,,121,4754,117896090,0,0,477,24798,,0.92,0.91,0.9,0.0,0.0,0.98,0.98,,5,4.3,132,2.9,5189427,4.6,0,0.0,0,0.0,8,1.7,415,1.7,Oregon,NAICS 511110 Newspaper publishers
1242,42000,5,511110,58,0,1995,A,,338,23286,622204766,0,0,514,26721,,0.92,1.24,1.21,0.0,0.0,0.98,0.98,,14,4.3,350,1.5,21700506,3.6,0,0.0,0,0.0,10,2.0,539,2.1,Pennsylvania,NAICS 511110 Newspaper publishers
1243,44000,5,511110,58,0,1995,A,,43,2438,97921347,0,0,772,40169,,1.05,1.53,2.39,0.0,0.0,1.56,1.56,,2,4.9,156,6.8,16700570,20.6,0,0.0,0,0.0,88,12.9,4580,12.9,Rhode Island,NAICS 511110 Newspaper publishers
1244,45000,5,511110,58,0,1995,A,,105,4513,117089721,0,0,499,25945,,0.88,0.76,0.86,0.0,0.0,1.14,1.14,,1,1.0,60,1.3,17823869,18.0,0,0.0,0,0.0,70,16.3,3655,16.4,South Carolina,NAICS 511110 Newspaper publishers
1245,46000,5,511110,58,0,1995,A,,109,1709,26999583,0,0,304,15799,,3.25,1.42,1.15,0.0,0.0,0.81,0.81,,1,0.9,61,3.7,1018229,3.9,0,0.0,0,0.0,1,0.3,31,0.2,South Dakota,NAICS 511110 Newspaper publishers
1246,47000,5,511110,58,0,1995,A,,178,8410,176012335,0,0,402,20928,,1.15,0.94,0.8,0.0,0.0,0.85,0.86,,9,5.3,152,1.8,11420442,6.9,0,0.0,0,0.0,19,5.0,996,5.0,Tennessee,NAICS 511110 Newspaper publishers
1247,48000,5,511110,58,0,1995,A,,624,21777,579742569,0,0,512,26622,,1.1,0.75,0.76,0.0,0.0,1.01,1.01,,15,2.5,-1380,-6.0,17544906,3.1,0,0.0,0,0.0,45,9.6,2344,9.7,Texas,NAICS 511110 Newspaper publishers
1248,49000,5,511110,58,0,1995,A,,53,2104,39407268,0,0,360,18728,,0.76,0.65,0.53,0.0,0.0,0.81,0.81,,-1,-1.9,110,5.5,3207828,8.9,0,0.0,0,0.0,11,3.2,569,3.1,Utah,NAICS 511110 Newspaper publishers
1249,50000,5,511110,58,0,1995,A,,52,1464,25854064,0,0,340,17662,,1.77,1.49,1.15,0.0,0.0,0.77,0.77,,1,2.0,40,2.8,338182,1.3,0,0.0,0,0.0,-5,-1.4,-263,-1.5,Vermont,NAICS 511110 Newspaper publishers
1250,51000,5,511110,58,0,1995,A,,195,10443,302586319,0,0,557,28976,,0.86,0.94,1.04,0.0,0.0,1.1,1.1,,9,4.8,90,0.9,8454317,2.9,0,0.0,0,0.0,11,2.0,567,2.0,Virginia,NAICS 511110 Newspaper publishers
1251,53000,5,511110,58,0,1995,A,,219,8950,221159454,0,0,475,24710,,0.91,1.04,0.96,0.0,0.0,0.92,0.92,,8,3.8,600,7.2,20677314,10.3,0,0.0,0,0.0,13,2.8,700,2.9,Washington,NAICS 511110 Newspaper publishers
1252,54000,5,511110,58,0,1995,A,,92,3070,53008233,0,0,332,17264,,1.54,1.28,0.96,0.0,0.0,0.75,0.75,,6,7.0,87,2.9,2540430,5.0,0,0.0,0,0.0,7,2.2,343,2.0,West Virginia,NAICS 511110 Newspaper publishers
1253,55000,5,511110,58,0,1995,A,,228,11827,237992757,0,0,387,20122,,1.28,1.3,1.06,0.0,0.0,0.82,0.82,,8,3.6,-220,-1.8,10194702,4.5,0,0.0,0,0.0,23,6.3,1213,6.4,Wisconsin,NAICS 511110 Newspaper publishers
1254,56000,5,511110,58,0,1995,A,,49,1089,20366668,0,0,360,18711,,1.98,1.39,1.19,0.0,0.0,0.86,0.86,,2,4.3,19,1.8,965948,5.0,0,0.0,0,0.0,11,3.2,575,3.2,Wyoming,NAICS 511110 Newspaper publishers
1255,72000,5,511110,58,0,1995,A,,10,2346,57189522,0,0,469,24377,,0.17,0.68,1.09,0.0,0.0,1.6,1.6,,-1,-9.1,49,2.1,3248714,6.0,0,0.0,0,0.0,17,3.8,894,3.8,Puerto Rico,NAICS 511110 Newspaper publishers
1256,1000,5,511110,58,0,1994,A,,135,4427,104335183,0,0,453,23566,,1.01,0.69,0.69,0.0,0.0,1.01,1.01,,4,3.1,78,1.8,5938357,6.0,0,0.0,0,0.0,18,4.1,939,4.1,Alabama,NAICS 511110 Newspaper publishers
1257,2000,5,511110,58,0,1994,A,,30,1061,26514977,0,0,481,24993,,1.29,1.12,0.87,0.0,0.0,0.78,0.78,,3,11.1,6,0.6,55033,0.2,0,0.0,0,0.0,-1,-0.2,-86,-0.3,Alaska,NAICS 511110 Newspaper publishers
1258,4000,5,511110,58,0,1994,A,,115,6026,164833934,0,0,526,27354,,0.85,0.94,1.07,0.0,0.0,1.14,1.14,,9,8.5,136,2.3,8665209,5.5,0,0.0,0,0.0,16,3.1,841,3.2,Arizona,NAICS 511110 Newspaper publishers
1259,5000,5,511110,58,0,1994,A,,135,3467,60710368,0,0,337,17513,,1.54,0.91,0.78,0.0,0.0,0.85,0.85,,-1,-0.7,-33,-0.9,3002949,5.2,0,0.0,0,0.0,20,6.3,1026,6.2,Arkansas,NAICS 511110 Newspaper publishers
1260,6000,5,511110,58,0,1994,A,,733,40652,1159386302,0,0,548,28520,,0.61,0.86,0.84,0.0,0.0,0.97,0.97,,7,1.0,-10198,-20.1,-48167879,-4.0,0,0.0,0,0.0,91,19.9,4773,20.1,California,NAICS 511110 Newspaper publishers
1261,8000,5,511110,58,0,1994,A,,170,6610,175706771,0,0,511,26584,,1.11,1.01,1.04,0.0,0.0,1.02,1.02,,11,6.9,182,2.8,11131559,6.8,0,0.0,0,0.0,19,3.9,981,3.8,Colorado,NAICS 511110 Newspaper publishers
1262,9000,5,511110,58,0,1994,A,,115,7044,187651407,0,0,512,26638,,0.83,1.23,0.98,0.0,0.0,0.8,0.8,,-2,-1.7,135,2.0,4460771,2.4,0,0.0,0,0.0,2,0.4,121,0.5,Connecticut,NAICS 511110 Newspaper publishers
1263,10000,5,511110,58,0,1994,A,,16,1144,28551851,0,0,480,24952,,0.62,0.87,0.79,0.0,0.0,0.91,0.91,,-1,-5.9,22,2.0,984363,3.6,0,0.0,0,0.0,8,1.7,386,1.6,Delaware,NAICS 511110 Newspaper publishers
1264,12000,5,511110,58,0,1994,A,,309,25598,683174283,0,0,513,26688,,0.61,1.17,1.32,0.0,0.0,1.13,1.13,,6,2.0,605,2.4,35898972,5.5,0,0.0,0,0.0,15,3.0,790,3.1,Florida,NAICS 511110 Newspaper publishers
1265,13000,5,511110,58,0,1994,A,,236,11196,299616385,0,0,515,26762,,0.97,0.92,0.99,0.0,0.0,1.07,1.07,,4,1.7,-1230,-9.9,4063993,1.4,0,0.0,0,0.0,58,12.7,2978,12.5,Georgia,NAICS 511110 Newspaper publishers
1266,15000,5,511110,58,0,1994,A,,36,1722,62243918,0,0,695,36152,,0.84,0.85,1.16,0.0,0.0,1.37,1.37,,2,5.9,12,0.7,983684,1.6,0,0.0,0,0.0,6,0.9,334,0.9,Hawaii,NAICS 511110 Newspaper publishers
1267,16000,5,511110,58,0,1994,A,,67,1842,33515401,0,0,350,18199,,1.34,1.06,0.89,0.0,0.0,0.84,0.84,,2,3.1,13,0.7,2090634,6.7,0,0.0,0,0.0,20,6.1,1020,5.9,Idaho,NAICS 511110 Newspaper publishers
1268,17000,5,511110,58,0,1994,A,,385,19063,529898888,0,0,535,27797,,1.03,0.95,0.92,0.0,0.0,0.97,0.97,,-12,-3.0,-643,-3.3,9224608,1.8,0,0.0,0,0.0,27,5.3,1375,5.2,Illinois,NAICS 511110 Newspaper publishers
1269,18000,5,511110,58,0,1994,A,,213,9313,189615467,0,0,392,20360,,1.13,0.94,0.78,0.0,0.0,0.83,0.83,,-2,-0.9,108,1.2,9498723,5.3,0,0.0,0,0.0,16,4.3,793,4.1,Indiana,NAICS 511110 Newspaper publishers
1270,19000,5,511110,58,0,1994,A,,310,6766,119955193,0,0,341,17730,,2.7,1.41,1.14,0.0,0.0,0.81,0.81,,3,1.0,171,2.6,6038379,5.3,0,0.0,0,0.0,9,2.7,457,2.6,Iowa,NAICS 511110 Newspaper publishers
1271,20000,5,511110,58,0,1994,A,,205,4393,86970913,0,0,381,19797,,2.05,1.02,0.9,0.0,0.0,0.88,0.88,,4,2.0,-21,-0.5,3529628,4.2,0,0.0,0,0.0,17,4.7,893,4.7,Kansas,NAICS 511110 Newspaper publishers
1272,21000,5,511110,58,0,1994,A,,167,5047,112663809,0,0,429,22321,,1.37,0.87,0.86,0.0,0.0,1.0,1.0,,-2,-1.2,9,0.2,2794153,2.5,0,0.0,0,0.0,10,2.4,512,2.3,Kentucky,NAICS 511110 Newspaper publishers
1273,22000,5,511110,58,0,1994,A,,118,4602,112182513,0,0,469,24378,,0.86,0.73,0.78,0.0,0.0,1.07,1.07,,-2,-1.7,-40,-0.9,5557049,5.2,0,0.0,0,0.0,27,6.1,1407,6.1,Louisiana,NAICS 511110 Newspaper publishers
1274,23000,5,511110,58,0,1994,A,,84,2743,63113831,0,0,443,23013,,1.6,1.4,1.46,0.0,0.0,1.04,1.04,,-3,-3.4,45,1.7,3469643,5.8,0,0.0,0,0.0,18,4.2,909,4.1,Maine,NAICS 511110 Newspaper publishers
1275,24000,5,511110,58,0,1994,A,,75,5566,161781947,0,0,559,29066,,0.41,0.7,0.73,0.0,0.0,1.03,1.03,,5,7.1,-177,-3.1,3054475,1.9,0,0.0,0,0.0,27,5.1,1426,5.2,Maryland,NAICS 511110 Newspaper publishers
1276,25000,5,511110,58,0,1994,A,,201,12882,414980521,0,0,619,32213,,0.92,1.2,1.27,0.0,0.0,1.05,1.05,,-1,-0.5,-3,0.0,18592376,4.7,0,0.0,0,0.0,27,4.6,1448,4.7,Massachusetts,NAICS 511110 Newspaper publishers
1277,26000,5,511110,58,0,1994,A,,260,13822,383305094,0,0,533,27732,,0.93,0.9,0.86,0.0,0.0,0.95,0.95,,-2,-0.8,-254,-1.8,-5472199,-1.4,0,0.0,0,0.0,2,0.4,113,0.4,Michigan,NAICS 511110 Newspaper publishers
1278,27000,5,511110,58,0,1994,A,,333,12681,256003490,0,0,388,20188,,1.88,1.5,1.17,0.0,0.0,0.77,0.78,,6,1.8,175,1.4,15181716,6.3,0,0.0,0,0.0,18,4.9,931,4.8,Minnesota,NAICS 511110 Newspaper publishers
1279,28000,5,511110,58,0,1994,A,,104,2839,52899076,0,0,358,18631,,1.3,0.73,0.68,0.0,0.0,0.93,0.93,,2,2.0,34,1.2,3403282,6.9,0,0.0,0,0.0,19,5.6,988,5.6,Mississippi,NAICS 511110 Newspaper publishers
1280,29000,5,511110,58,0,1994,A,,312,8768,222011194,0,0,487,25321,,1.58,0.97,1.01,0.0,0.0,1.04,1.04,,-2,-0.6,77,0.9,9811494,4.6,0,0.0,0,0.0,17,3.6,905,3.7,Missouri,NAICS 511110 Newspaper publishers
1281,30000,5,511110,58,0,1994,A,,83,1771,31287286,0,0,340,17668,,1.94,1.43,1.27,0.0,0.0,0.89,0.89,,4,5.1,23,1.3,1749593,5.9,0,0.0,0,0.0,15,4.6,767,4.5,Montana,NAICS 511110 Newspaper publishers
1282,31000,5,511110,58,0,1994,A,,149,3919,77481457,0,0,380,19769,,2.3,1.35,1.25,0.0,0.0,0.93,0.93,,-1,-0.7,32,0.8,3322020,4.5,0,0.0,0,0.0,13,3.5,688,3.6,Nebraska,NAICS 511110 Newspaper publishers
1283,32000,5,511110,58,0,1994,A,,49,1737,45458870,0,0,503,26167,,0.97,0.63,0.65,0.0,0.0,1.03,1.03,,1,2.1,-63,-3.5,4475158,10.9,0,0.0,0,0.0,65,14.8,3392,14.9,Nevada,NAICS 511110 Newspaper publishers
1284,33000,5,511110,58,0,1994,A,,65,2241,50428239,0,0,433,22505,,1.28,1.17,1.04,0.0,0.0,0.89,0.89,,0,0.0,32,1.4,1444165,2.9,0,0.0,0,0.0,7,1.6,330,1.5,New Hampshire,NAICS 511110 Newspaper publishers
1285,34000,5,511110,58,0,1994,A,,168,15859,523138099,0,0,634,32987,,0.57,1.22,1.22,0.0,0.0,1.0,1.0,,1,0.6,212,1.4,12222424,2.4,0,0.0,0,0.0,6,1.0,334,1.0,New Jersey,NAICS 511110 Newspaper publishers
1286,35000,5,511110,58,0,1994,A,,61,2218,45986644,0,0,399,20734,,1.03,0.93,0.87,0.0,0.0,0.94,0.94,,5,8.9,42,1.9,2098342,4.8,0,0.0,0,0.0,11,2.8,568,2.8,New Mexico,NAICS 511110 Newspaper publishers
1287,36000,5,511110,58,0,1994,A,,481,32186,1245651122,0,0,744,38702,,0.74,1.11,1.31,0.0,0.0,1.18,1.18,,10,2.1,144,0.4,65454527,5.5,0,0.0,0,0.0,36,5.1,1869,5.1,New York,NAICS 511110 Newspaper publishers
1288,37000,5,511110,58,0,1994,A,,205,10277,224345698,0,0,420,21830,,0.87,0.82,0.78,0.0,0.0,0.94,0.94,,1,0.5,290,2.9,14743540,7.0,0,0.0,0,0.0,16,4.0,842,4.0,North Carolina,NAICS 511110 Newspaper publishers
